Channel 1 - P4,Channel 2 - O2,Channel 3 - P8,Channel 4 - T8,Channel 5 - C4,Channel 6 - Cz,Channel 7 - Fz,Channel 8 - F4,Channel 9 - Fp2,Channel 10 - F8,Channel 11 - Fp1,Channel 12 - F7,Channel 13 - F3,Channel 14 - C3,Channel 15 - T7,Channel 16 - P7,Channel 17 - P3,Channel 18 - O1,Channel 19 - Pz
-1.747316392,-3.964668493,-13.17062156,-31.78221723,-6.140102062,-4.831153987,-13.77308473,-11.27406041,-14.51800293,-14.09349079,-14.23789908,-15.69313851,-12.45260165,-4.384076074,-12.70792042,-1.005744177,3.431262553,6.321710033,3.127243843
-2.153653873,-4.481867559,-13.00239045,-25.64152654,-7.949290028,-6.080635901,-14.63629531,-15.600936,-15.8234426,-16.87274619,-10.92835365,-12.72748209,-11.05725175,-3.116463626,-10.73189867,0.874289519,2.343823476,4.901714395,2.436830834
-2.446811618,-4.360623336,-12.68927143,-20.30661075,-9.31498432,-5.906303456,-14.49409348,-18.81819354,-15.6237798,-18.18926988,-6.487231562,-9.840115397,-9.39157031,-2.466727866,-7.736591085,4.33863037,0.241273801,2.53277579,2.050982524
-1.178397367,-2.565364769,-11.23919984,-17.77196162,-9.271795032,-4.615701213,-13.29042436,-19.27302506,-13.66039821,-17.29585425,-2.949917394,-7.186759219,-7.915936093,-2.566202059,-4.483489933,8.369639713,-1.123893824,1.294530742,2.205960605
2.134437739,0.641050892,-8.183346283,-16.69737275,-7.408723399,-3.153001251,-11.37219441,-16.50153196,-10.25222899,-14.04830387,-1.881122166,-5.266738617,-7.161563188,-3.390242395,-2.309004641,10.95140308,-1.04999699,2.167432903,2.688912594
6.519831676,3.831163113,-3.894715351,-13.60567617,-4.14988915,-2.427322252,-9.262663731,-11.46835435,-6.210095946,-9.116547963,-3.289368633,-4.671853033,-7.373633448,-4.883314828,-2.265965104,10.4519388,-0.516788143,4.14895907,3.093550249
10.25138095,5.442731555,0.622403031,-5.973656037,-0.517540816,-2.703960341,-7.471466787,-6.113285938,-2.751097017,-4.0180893,-5.793342511,-5.67345589,-8.360708666,-6.942669486,-4.426230321,6.780277667,-1.2404312,5.040204771,3.171951131
12.06584893,4.84958302,4.230098181,5.011324687,2.394940081,-3.503053564,-6.442373688,-2.476173473,-1.303996889,-0.760904004,-7.862646132,-8.0329723,-9.686370567,-9.336593372,-7.90506158,1.399045052,-4.052184909,3.220941512,2.952472777
11.85081605,2.636569402,6.067935254,14.25132351,3.874203855,-4.033659119,-6.526337909,-1.799847471,-2.987690006,-1.002627367,-9.01677363,-11.16485152,-11.01410298,-11.70611896,-11.54572593,-3.787829779,-8.080563636,-1.080154611,2.547252513
10.32992105,-0.040954321,5.705880429,15.65080142,3.752786992,-3.784886015,-7.835094669,-3.983672052,-7.828962291,-5.031865851,-9.932880064,-14.43945024,-12.2808503,-13.6975949,-14.66362602,-7.738215787,-11.4485763,-6.020748052,1.887375108
8.206498116,-2.373606082,3.144601271,6.401973253,2.328741242,-2.823405295,-10.02262432,-7.638370331,-14.25085729,-11.24803282,-11.43295103,-17.33119301,-13.55604789,-15.11786425,-17.25900172,-10.71789952,-12.82128002,-9.584269886,0.701974944
5.645350244,-4.304075247,-1.16651205,-10.37965902,0.192003604,-1.633030914,-12.24046945,-10.7741776,-19.48184984,-16.72775278,-13.36809227,-19.35202525,-14.76037606,-15.96136085,-19.62102696,-13.60889143,-12.40736418,-10.96574663,-1.178051564
2.534550644,-6.179006142,-6.301117349,-26.85180021,-1.953883189,-0.706373962,-13.46384823,-11.84522582,-20.99463266,-18.79915701,-14.52380633,-19.99010524,-15.56012997,-16.2770564,-21.77542464,-16.77025315,-11.55958817,-10.81480524,-3.446925265
-0.856006334,-8.100511414,-11.00494639,-35.06359985,-3.488123685,-0.247100177,-13.07398828,-10.60263902,-18.18861897,-16.71723852,-13.71378898,-18.88466639,-15.57734901,-16.00691954,-23.30402223,-19.48260128,-11.40136727,-10.30406092,-5.25983007
-3.608112459,-9.64982194,-14.1424794,-32.01089122,-4.094490264,-0.17485578,-11.28150811,-8.205602638,-13.05316193,-12.23862988,-11.07020631,-16.17936484,-14.72950322,-14.97121355,-23.66034694,-20.44968301,-11.75939317,-9.965768826,-5.635559655
-4.675688651,-10.23490859,-15.26386204,-21.56073581,-3.912626395,-0.330712868,-9.002987236,-6.429897567,-9.062470201,-8.518009612,-8.255079295,-12.70345409,-13.35417175,-13.04582216,-22.63041089,-18.88800373,-11.36074307,-9.316014254,-4.092409532
-3.783122107,-9.685918452,-14.87697004,-11.73055513,-3.470196638,-0.631840951,-7.202203928,-6.423104855,-8.836289939,-7.949546829,-7.224949673,-9.665931162,-11.9501802,-10.38565497,-20.48590468,-15.23564249,-9.08547983,-7.489707181,-1.053281246
-1.855744023,-8.486729469,-14.12018556,-9.146487567,-3.358754167,-1.031048725,-6.168051337,-7.85254938,-12.18590325,-10.45750115,-8.51007659,-7.941352263,-10.72676662,-7.474346697,-17.71241368,-10.86821358,-5.120170999,-4.210603325,2.307822316
-0.497978405,-7.395261563,-13.97251393,-14.6516611,-3.829088957,-1.367254018,-5.310080958,-9.1050594,-16.08995278,-13.53801464,-10.52308638,-7.442151317,-9.361895231,-4.904080087,-14.61534054,-7.081276102,-0.966723703,-0.199784983,4.700731268
-0.876520952,-6.805611185,-14.55501952,-23.25030373,-4.598127156,-1.313736365,-3.670487935,-8.46952136,-16.80373429,-14.1105804,-10.63381462,-7.10703011,-7.220693065,-3.015427511,-11.19859717,-4.21235844,1.705993693,3.298635917,5.405250397
-2.917897171,-6.461974655,-15.07831958,-28.31706578,-5.037571196,-0.531305223,-0.76668551,-5.471146952,-12.65392857,-10.85335909,-7.251072141,-5.599684164,-3.891893009,-1.664527153,-7.403221684,-1.616978795,2.363703033,5.405759998,4.553924036
-5.47987551,-5.800740071,-14.51193026,-26.72462162,-4.624321889,1.080396794,2.9171548,-1.342765779,-5.425217542,-5.263882142,-1.222947779,-2.244490358,0.390587209,-0.311207622,-3.410762499,1.543134464,1.947213097,6.140510608,2.869519533
-7.32082008,-4.588813391,-12.45701996,-20.84530495,-3.314535599,3.256240263,6.207416125,1.778403486,0.79098871,-0.604915242,4.653105368,2.490440231,4.798183809,1.611294167,0.347318021,5.416196664,1.994627692,6.216678452,1.108608367
-8.016564109,-3.223554203,-9.500172366,-15.90895968,-1.555767762,5.490832991,8.082066469,2.370340327,2.51045892,0.500210087,7.687337767,7.315719777,8.403345051,4.293785628,3.511431686,9.223434428,3.329276556,6.383221603,-0.366090241
-8.058508062,-2.361970141,-6.720596127,-15.00440629,0.056150762,7.324627237,8.404680492,0.623750607,-0.620802251,-1.990717167,7.292522458,10.9812669,10.73123971,7.388378186,6.107584182,11.81589722,5.42042221,6.912609759,-1.618956576
-8.121096794,-2.186780765,-4.722224311,-16.02038083,1.182939812,8.562195137,7.967113811,-1.72531969,-5.592292525,-5.531003374,5.318157046,13.01644157,11.94806092,10.18459595,8.482259609,12.51122214,6.895822166,7.604582084,-2.843389316
-8.225710209,-2.000918262,-2.990693945,-13.30483701,1.886453346,9.262168402,7.824788289,-2.703589431,-8.257488641,-6.900895293,4.480916738,13.84005944,12.58271053,11.99149389,10.8629337,11.53386687,6.702640988,8.168735124,-4.026190123
-7.592934035,-0.596593861,-0.157026237,-2.893766043,2.426501318,9.545517234,8.479500376,-1.544903513,-6.340321992,-4.57408418,6.192836749,14.26458459,13.05578243,12.47371181,12.96975152,9.795783192,4.930453151,8.565660393,-4.84280918
-5.325006716,2.831670359,4.96393851,13.00587193,2.934204993,9.422156119,9.560629799,0.822480898,-0.986833463,0.242166005,9.534086395,14.86735559,13.40369886,11.75220171,14.12628165,8.314210368,2.685130801,9.031281327,-4.832858696
-1.295370364,7.968074446,12.3316637,26.30595755,3.272263371,8.797827882,10.21047767,2.567617412,4.206333018,4.603003008,12.11736669,15.70325099,13.36278556,10.25413002,13.86177445,7.764148403,1.231897524,9.861355697,-3.69327357
3.56729741,13.4632123,20.44674902,28.42825742,3.199898432,7.637153148,9.789702025,2.347939707,5.827596678,6.00085912,12.02212471,16.44612918,12.64760645,8.444555359,12.46903622,8.390229759,1.164459203,11.21563443,-1.477964432
7.868437105,17.77781798,27.13683558,16.89462523,2.666974523,6.103894278,8.292259823,0.197610674,2.917800664,4.032218895,9.16776294,16.66854029,11.12856111,6.605660837,10.9146735,10.09865001,2.19682056,13.07252427,1.396355504
10.70182806,20.10617645,30.80254457,-2.087452849,1.941127083,4.521322893,6.171523887,-2.713692158,-2.72150922,0.38174002,5.085794504,15.95017204,8.784274659,4.759921487,10.03505471,12.44414768,3.560480218,15.23331274,4.295844387
12.15086696,20.65849123,31.23321742,-17.40043516,1.432561298,3.170877597,3.828367785,-5.13323249,-8.16283601,-2.679559919,1.468685756,13.8182289,5.579653291,2.73837272,9.654421795,14.50254006,4.525359187,17.23940234,6.566063827
12.94130144,20.1489936,29.45556195,-20.62310948,1.369987916,2.108386592,1.296541624,-6.654597225,-11.47730724,-3.987307207,-1.135072213,9.803189669,1.50834304,0.336899463,8.468670544,14.93779726,4.62449509,18.27425743,7.711782249
